Case,Timestamp,Activity,Activity_fixed,label
7395275,2013-06-07 07:01:30,decision date prior to decision,Decision date prior to decision,
7395275,2013-06-07 07:01:31,enter senddate decision,enter senddatr decision,
7395275,2013-06-07 07:01:32,enter senddate decision environmental permit,enter senddatae decision environmental permit,
7395275,2013-06-07 07:01:33,generating decision environmental permit,generatin decision environmental permit,
7395275,2013-06-07 07:01:34,grounds for refusal,Grounds for refusal,
7395275,2013-06-07 07:01:35,no permit needed or only notification needed,no pHermit needed or only notification needed,
7395275,2013-06-07 07:01:36,phase advice known,pqhase advice known,
7395275,2013-06-07 07:01:37,phase application receptive,phase application receptivXe,
7395275,2013-06-07 07:01:38,phase decision sent,phase decision sent,
7395275,2013-06-07 07:01:39,phase decision taken,Phase decision taken,
7395275,2013-06-07 07:01:40,procedure change,procedure change,
7395275,2013-06-07 07:01:41,procedure change,procedure change,
7395275,2013-06-07 07:01:42,register objection and appeal periods,register objetion and appeal periods,
7395275,2013-06-07 07:01:43,request complete,request complet,
7395275,2013-06-07 07:01:44,send letter in progress,send letter in progresws,
7395275,2013-06-07 07:01:45,set decision phase decision permitting decided,set decision phase decision prmitting decided,
7395275,2013-06-07 07:01:46,set decision status,set decision status,
7395275,2013-06-07 07:01:47,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
7395275,2013-06-07 07:01:48,suspension ground applicable,suspension ground applicablse,
7395275,2013-06-07 07:01:49,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
7395275,2013-06-07 07:01:50,treat subcases content,treat subcases contet,
7400998,2013-05-01 07:00:03,register submission date request,register submission dater equest,
7400998,2013-05-13 07:00:57,OLO messaging active,LLO messaging active,
7400998,2013-05-13 07:00:58,forward to the competent authority,Forward to the competent authority,
7400998,2013-05-13 07:00:59,phase application received,pmhase application received,
7400998,2013-05-13 07:01:00,send confirmation receipt,send confirmation recei;t,
7400998,2013-05-13 07:01:01,send confirmation receipt,send confirmation recei;t,
7400998,2013-10-04 07:00:01,activities regular procedure,activities regular procedure,
7400998,2013-10-04 07:00:02,article 34  WABO applies,article 34  WABO ap;lies,
7400998,2013-10-04 07:00:03,assessment of content completed,assessment of cohtent completed,
7400998,2013-10-04 07:00:04,completed subcases content,completed Nsubcases content,
7400998,2013-10-04 07:00:05,create draft environtmental permit,create draft environtmental permit,
7400998,2013-10-04 07:00:06,create letter requesting missing data,create lettr requesting missing data,
7400998,2013-10-04 07:00:07,create procedure confirmation,rceate procedure confirmation,
7400998,2013-10-04 07:00:08,create publication document,create publication document,
7400998,2013-10-04 07:00:09,create subcases completeness,create subcases completeness,
7400998,2013-10-04 07:00:10,enrich draft decision,enrich draft decision,
7400998,2013-10-04 07:00:11,enter date advice on treatment of environmental permit,enter date advice on treatment of environmental permit,
7400998,2013-10-04 07:00:12,enter receipt of additional data,etner receipt of additional data,
7400998,2013-10-04 07:00:13,generate draft decision environmental permit,generate draft decision environmenthal permit,
7400998,2013-10-04 07:00:14,grounds for refusal,Grounds for refusal,
7400998,2013-10-04 07:00:15,open draft decision for inspection,open draft decision for inspection,
7400998,2013-10-04 07:00:16,phase additional information received,kphase additional information received,
7400998,2013-10-04 07:00:17,phase advice known,pqhase advice known,
7400998,2013-10-04 07:00:18,phase application receptive,phase application receptivXe,
7400998,2013-10-04 07:00:19,phase asked additional information,phase asked addiitonal information,
7400998,2013-10-04 07:00:20,phase concept draft decision ready,phase concept decpision ready,
7400998,2013-10-04 07:00:21,phase draft decision made,phase draft decision made,
7400998,2013-10-04 07:00:22,phase draft decision ready,phase draft decision ready,
7400998,2013-10-04 07:00:23,phased application,phased application,
7400998,2013-10-04 07:00:24,procedure change,procedure change,
7400998,2013-10-04 07:00:25,procedure change,procedure change,
7400998,2013-10-04 07:00:26,procedure change after completeness,procedure change after completeness,
7400998,2013-10-04 07:00:27,publish,publish,
7400998,2013-10-04 07:00:28,read field phased application,read field phased app/ication,
7400998,2013-10-04 07:00:29,receive additional information,Receive additional information,
7400998,2013-10-04 07:00:30,regular procedure without MER,Regular procedure without MER,
7400998,2013-10-04 07:00:31,request complete,request complet,
7400998,2013-10-04 07:00:32,request complete,request complet,
7400998,2013-10-04 07:00:33,send confirmation receipt,send confirmation recei;t,
7400998,2013-10-04 07:00:34,send confirmation receipt additional data,dsend confirmation receipt additional data,
7400998,2013-10-04 07:00:35,send letter in progress,send letter in progresws,
7400998,2013-10-04 07:00:36,set decision status,set decision status,
7400998,2013-10-04 07:00:37,start WABOprocedure,sctart WABOprocedure,
7400998,2013-10-04 07:00:38,submit draft decision,submit draft decision,
7400998,2013-10-04 07:00:39,term for supplying missing data,term for supplying missing data,
7400998,2013-10-04 07:00:40,treat subcases content,treat subcases contet,
7400998,2013-10-07 07:00:01,enter senddate draft decision,enter senddate draft decision,
7400998,2013-10-07 07:00:02,send design decision to stakeholders,send design decision to stakeholders,
7400998,2013-10-08 07:00:01,start decisionphase draft decision - permitting decided,start decisionphase draft decision - permitting decided,
7400998,2013-10-14 07:00:36,entering senddate draft decision environmental permit,entering senddate draft decision environmental permit,
7400998,2013-10-14 07:00:37,set decision phase: draft decision permitted sent,set decision phase: draft decision permitted sent,
7400998,2013-10-17 07:00:05,date draft decision for inspection,date draft decision f;r inspection,
7400998,2013-10-17 07:00:06,set decision phase: draft decision for inspection,set decision phase: draft decision for inspection,
7400998,2014-01-06 08:00:01,creating environmental permit decision,creating environmental permit deciRsion,
7400998,2014-01-06 08:00:02,decision date prior to decision,Decision date prior to decision,
7400998,2014-01-06 08:00:03,enter publication date draft decision,publication date draft decision,
7400998,2014-01-06 08:00:04,generating decision environmental permit,generatin decision environmental permit,
7400998,2014-01-06 08:00:05,perspective on draft decision environmental permit received,perspective on draft decision environmental permit received,
7400998,2014-01-06 08:00:06,phase decision ready,phase decision readu,
7400998,2014-01-06 08:00:07,phase decision taken,Phase decision taken,
7400998,2014-01-06 08:00:08,read publication date field,reaAd publication date field,
7400998,2014-01-06 08:00:09,register objection and appeal periods,register objetion and appeal periods,
7400998,2014-01-06 08:00:10,set decision status,set decision status,
7400998,2014-01-06 08:00:11,submit decision,Submit decision,
7400998,2014-01-06 08:00:12,suspension ground applicable,suspension ground applicablse,
7400998,2014-01-07 08:00:01,set decision phase decision permitting decided,set decision phase decision prmitting decided,
7400998,2014-01-13 08:00:01,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
7400998,2014-01-16 08:00:01,set decision phase inspection of decision permitting,set decision phase inspection of decision permittign,
7400998,2014-02-28 08:00:35,register deadline,register deadline,
7400998,2014-02-28 08:00:36,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,
7400998,2014-03-27 08:00:01,close case,close case,
7400998,2014-03-27 08:00:02,creating cover letter decision,creating cover letter dcision,
7400998,2014-03-27 08:00:03,enter senddate decision,enter senddatr decision,
7400998,2014-03-27 08:00:04,enter senddate decision environmental permit,enter senddatae decision environmental permit,
7400998,2014-03-27 08:00:05,phase archived case,phase archived case,
7400998,2014-03-27 08:00:06,phase case handled,phase case handled,
7400998,2014-03-27 08:00:07,phase decision irrevocable,phase dfecision irrevocable,
7400998,2014-03-27 08:00:08,phase decision sent,phase decision sent,
7400998,2014-03-27 08:00:09,read publication date field,reaAd publication date field,
7400998,2014-03-27 08:00:10,read publication date field,reaAd publication date field,
7400998,2014-03-27 08:00:11,stop all running subcases 2b,stop all running subcases 2b,
7400998,2014-03-27 08:00:12,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
7403595,2013-05-03 07:01:11,register submission date request,register submission dater equest,
7403595,2013-05-13 07:01:02,OLO messaging active,LLO messaging active,
7403595,2013-05-13 07:01:03,create procedure confirmation,rceate procedure confirmation,
7403595,2013-05-13 07:01:04,forward to the competent authority,Forward to the competent authority,
7403595,2013-05-13 07:01:05,phase application received,pmhase application received,
7403595,2013-05-13 07:01:06,registration date publication,registBration date publication,
7403595,2013-05-13 07:01:07,regular procedure without MER,Regular procedure without MER,
7403595,2013-05-13 07:01:08,send confirmation receipt,send confirmation recei;t,
7403595,2013-05-13 07:01:09,send confirmation receipt,send confirmation recei;t,
7403595,2013-05-13 07:01:10,start WABOprocedure,sctart WABOprocedure,
7403595,2013-06-12 07:00:01,ask stakeholders views,ask stakeholders views,
7403595,2013-06-12 07:00:02,assessment of content completed,assessment of cohtent completed,
7403595,2013-06-12 07:00:03,by law,by law,
7403595,2013-06-12 07:00:04,completed subcases content,completed Nsubcases content,
7403595,2013-06-12 07:00:05,coordination of application,Coordination of application,
