Case,Timestamp,Activity,Activity_fixed,label
1465,2023-12-22 22:01:30.000,Perform checks,perform checks,
1465,2023-12-22 22:01:31.807,Make decision,Make decisio,
1465,2023-12-22 22:03:49.833,notify reject,botify reject,
1465,2023-12-22 22:12:12.798,review request received,rview request received,
1465,2023-12-22 22:12:22.798,Check for completeness,check for completeness,
1465,2023-12-22 22:33:45.611,Request info,request info,
1465,2023-12-22 22:41:46.358,info received,Info received,
1465,2023-12-22 22:41:56.358,Check for completeness,check for completeness,
1465,2023-12-22 23:11:58.188,Request info,request info,
1465,2023-12-22 23:25:17.046,info received,Info received,
1465,2023-12-22 23:25:27.046,Check for completeness,check for completeness,
1465,2023-12-22 23:28:14.767,Perform checks,perform checks,
1465,2023-12-22 23:31:53.751,Make decision,Make decisio,
1465,2023-12-22 23:50:56.665,notify reject,botify reject,
1465,2023-12-22 23:55:48.465,time out,Time out,
1465,2023-12-22 23:55:58.465,EVENT 13 END,eVENT 13 END,
1466,2023-12-22 19:14:13.649,Check for completeness,check for completeness,
1466,2023-12-22 19:14:13.649,New online application received,new online application received,
1466,2023-12-22 19:34:01.341,Perform checks,perform checks,
1466,2023-12-22 19:34:26.091,Make decision,Make decisio,
1466,2023-12-22 19:34:49.999,notify reject,botify reject,
1466,2023-12-22 19:50:59.955,review request received,rview request received,
1466,2023-12-22 19:51:09.955,Check for completeness,check for completeness,
1466,2023-12-22 20:06:02.680,Perform checks,perform checks,
1466,2023-12-22 20:16:56.430,Make decision,Make decisio,
1466,2023-12-22 20:20:29.321,notify reject,botify reject,
1466,2023-12-22 20:30:58.262,time out,Time out,
1466,2023-12-22 20:31:08.262,EVENT 13 END,eVENT 13 END,
1467,2023-12-22 19:19:16.750,Check for completeness,check for completeness,
1467,2023-12-22 19:19:16.750,New online application received,new online application received,
1467,2023-12-22 19:38:42.307,Request info,request info,
1467,2023-12-22 19:59:00.034,info received,Info received,
1467,2023-12-22 19:59:10.034,Check for completeness,check for completeness,
1467,2023-12-22 20:01:09.886,Request info,request info,
1467,2023-12-22 20:03:48.666,info received,Info received,
1467,2023-12-22 20:03:58.666,Check for completeness,check for completeness,
1467,2023-12-22 20:14:39.427,Request info,request info,
1467,2023-12-22 20:28:04.423,info received,Info received,
1467,2023-12-22 20:28:14.423,Check for completeness,check for completeness,
1467,2023-12-22 20:31:47.719,Request info,request info,
1467,2023-12-22 20:50:27.607,info received,Info received,
1467,2023-12-22 20:50:37.607,Check for completeness,check for completeness,
1467,2023-12-22 21:28:28.780,Request info,request info,
1467,2023-12-22 21:31:43.514,info received,Info received,
1467,2023-12-22 21:31:53.514,Check for completeness,check for completeness,
1467,2023-12-22 21:42:10.669,Perform checks,perform checks,
1467,2023-12-22 21:59:21.776,Make decision,Make decisio,
1467,2023-12-22 22:03:52.440,Notify accept,notify accept,
1467,2023-12-22 22:14:47.565,Deliver card,deliver card,
1467,2023-12-22 22:27:55.325,EVENT 13 END,eVENT 13 END,
1468,2023-12-22 19:19:49.920,Check for completeness,check for completeness,
1468,2023-12-22 19:19:49.920,New online application received,new online application received,
1468,2023-12-22 19:30:38.204,Request info,request info,
1468,2023-12-22 19:35:06.629,info received,Info received,
1468,2023-12-22 19:35:16.629,Check for completeness,check for completeness,
1468,2023-12-22 19:45:45.421,Perform checks,perform checks,
1468,2023-12-22 19:53:08.287,Make decision,Make decisio,
1468,2023-12-22 19:53:54.707,Notify accept,notify accept,
1468,2023-12-22 19:58:26.170,Deliver card,deliver card,
1468,2023-12-22 19:59:14.742,EVENT 13 END,eVENT 13 END,
1471,2023-12-22 23:08:49.266,Check for completeness,check for completeness,
1471,2023-12-22 23:08:49.266,New online application received,new online application received,
1471,2023-12-22 23:10:26.117,Request info,request info,
1471,2023-12-22 23:28:52.690,info received,Info received,
1471,2023-12-22 23:29:02.690,Check for completeness,check for completeness,
1471,2023-12-22 23:30:14.590,Perform checks,perform checks,
1471,2023-12-22 23:37:41.352,Make decision,Make decisio,
1471,2023-12-22 23:50:04.097,Notify accept,notify accept,
1471,2023-12-22 23:57:49.002,Deliver card,deliver card,
1471,2023-12-23 00:03:45.790,EVENT 13 END,eVENT 13 END,
1472,2023-12-22 23:26:55.694,Check for completeness,check for completeness,
1472,2023-12-22 23:26:55.694,New online application received,new online application received,
1472,2023-12-22 23:27:59.173,Perform checks,perform checks,
1472,2023-12-22 23:50:02.336,Make decision,Make decisio,
1472,2023-12-23 00:09:11.218,notify reject,botify reject,
1472,2023-12-23 00:09:19.934,time out,Time out,
1472,2023-12-23 00:09:29.934,EVENT 13 END,eVENT 13 END,
1473,2023-12-22 23:58:17.222,Check for completeness,check for completeness,
1473,2023-12-22 23:58:17.222,New online application received,new online application received,
1473,2023-12-23 00:01:44.433,Perform checks,perform checks,
1473,2023-12-23 00:02:52.093,Make decision,Make decisio,
1473,2023-12-23 00:04:19.489,Notify accept,notify accept,
1473,2023-12-23 00:28:40.130,Deliver card,deliver card,
1473,2023-12-23 00:40:42.980,EVENT 13 END,eVENT 13 END,
1475,2023-12-23 00:26:15.346,Check for completeness,check for completeness,
1475,2023-12-23 00:26:15.346,New online application received,new online application received,
1475,2023-12-23 00:26:52.637,Perform checks,perform checks,
1475,2023-12-23 00:27:37.585,Make decision,Make decisio,
1475,2023-12-25 01:03:51.833,notify reject,botify reject,
1475,2023-12-25 01:10:53.362,review request received,rview request received,
1475,2023-12-25 01:11:03.362,Check for completeness,check for completeness,
1475,2023-12-25 01:14:08.552,Request info,request info,
1475,2023-12-25 01:15:40.977,info received,Info received,
1475,2023-12-25 01:15:50.977,Check for completeness,check for completeness,
1475,2023-12-25 01:37:14.919,Perform checks,perform checks,
1475,2023-12-25 01:39:33.922,Make decision,Make decisio,
1475,2023-12-25 01:51:08.234,Notify accept,notify accept,
1475,2023-12-25 01:55:10.300,Deliver card,deliver card,
1475,2023-12-25 01:59:47.609,EVENT 13 END,eVENT 13 END,
1476,2023-12-23 00:28:33.186,Check for completeness,check for completeness,
1476,2023-12-23 00:28:33.186,New online application received,new online application received,
1476,2023-12-23 00:42:05.077,Request info,request info,
1476,2023-12-23 00:46:12.281,info received,Info received,
1476,2023-12-23 00:46:22.281,Check for completeness,check for completeness,
1476,2023-12-25 01:01:31.166,Request info,request info,
1476,2023-12-25 01:02:48.548,info received,Info received,
1476,2023-12-25 01:02:58.548,Check for completeness,check for completeness,
1476,2023-12-25 01:15:41.883,Request info,request info,
1476,2023-12-25 01:27:13.685,info received,Info received,
1476,2023-12-25 01:27:23.685,Check for completeness,check for completeness,
1476,2023-12-25 01:29:07.573,Request info,request info,
1476,2023-12-25 01:37:25.685,info received,Info received,
1476,2023-12-25 01:37:35.685,Check for completeness,check for completeness,
1476,2023-12-25 01:39:37.388,Perform checks,perform checks,
1476,2023-12-25 01:52:31.939,Make decision,Make decisio,
1476,2023-12-25 01:53:10.378,Notify accept,notify accept,
1476,2023-12-25 01:54:27.669,Deliver card,deliver card,
1476,2023-12-25 01:56:28.891,EVENT 13 END,eVENT 13 END,
1477,2023-12-25 01:14:36.377,Check for completeness,check for completeness,
1477,2023-12-25 01:14:36.377,New online application received,new online application received,
1477,2023-12-25 01:14:59.207,Request info,request info,
1477,2023-12-25 01:15:15.703,info received,Info received,
1477,2023-12-25 01:15:25.703,Check for completeness,check for completeness,
1477,2023-12-25 01:16:05.950,Perform checks,perform checks,
1477,2023-12-25 01:19:03.091,Make decision,Make decisio,
1477,2023-12-25 01:20:12.400,Notify accept,notify accept,
1477,2023-12-25 01:38:13.407,Deliver card,deliver card,
1477,2023-12-25 01:43:56.928,EVENT 13 END,eVENT 13 END,
1478,2023-12-25 02:45:43.397,Check for completeness,check for completeness,
1478,2023-12-25 02:45:43.397,New online application received,new online application received,
1478,2023-12-25 03:00:01.291,Perform checks,perform checks,
1478,2023-12-25 03:12:27.318,Make decision,Make decisio,
1478,2023-12-25 03:16:15.933,notify reject,botify reject,
1478,2023-12-25 03:29:55.329,review request received,rview request received,
1478,2023-12-25 03:30:05.329,Check for completeness,check for completeness,
1478,2023-12-25 03:58:32.974,Perform checks,perform checks,
1478,2023-12-25 04:13:19.980,Make decision,Make decisio,
1478,2023-12-25 04:19:31.547,notify reject,botify reject,
1478,2023-12-25 04:26:30.670,time out,Time out,
1478,2023-12-25 04:26:40.670,EVENT 13 END,eVENT 13 END,
148,2023-10-07 00:18:18.629,Check for completeness,check for completeness,
148,2023-10-07 00:18:18.629,New online application received,new online application received,
148,2023-10-07 00:24:08.027,Perform checks,perform checks,
148,2023-10-07 00:25:35.775,Make decision,Make decisio,
148,2023-10-07 00:47:35.687,Notify accept,notify accept,
148,2023-10-07 00:49:41.293,Deliver card,deliver card,
148,2023-10-07 00:50:44.567,EVENT 13 END,eVENT 13 END,
1480,2023-12-25 04:37:37.781,Check for completeness,check for completeness,
1480,2023-12-25 04:37:37.781,New online application received,new online application received,
1480,2023-12-25 04:55:12.611,Request info,request info,
1480,2023-12-25 05:26:21.623,info received,Info received,
1480,2023-12-25 05:26:31.623,Check for completeness,check for completeness,
1480,2023-12-25 05:43:42.121,Request info,request info,
1480,2023-12-25 05:45:53.392,info received,Info received,
1480,2023-12-25 05:46:03.392,Check for completeness,check for completeness,
1480,2023-12-25 05:47:07.739,Perform checks,perform checks,
1480,2023-12-25 05:59:48.115,Make decision,Make decisio,
1480,2023-12-25 06:08:16.208,Notify accept,notify accept,
1480,2023-12-25 06:48:14.621,Deliver card,deliver card,
1480,2023-12-25 07:02:07.305,EVENT 13 END,eVENT 13 END,
1482,2023-12-25 07:26:14.306,Check for completeness,check for completeness,
1482,2023-12-25 07:26:14.306,New online application received,new online application received,
1482,2023-12-25 07:55:27.719,Perform checks,perform checks,
1482,2023-12-25 07:57:26.710,Make decision,Make decisio,
1482,2023-12-25 08:10:48.645,Notify accept,notify accept,
1482,2023-12-25 08:42:18.969,Deliver card,deliver card,
1482,2023-12-25 08:54:47.215,EVENT 13 END,eVENT 13 END,
1483,2023-12-25 07:40:23.484,Check for completeness,check for completeness,
1483,2023-12-25 07:40:23.484,New online application received,new online application received,
1483,2023-12-25 07:59:39.520,Perform checks,perform checks,
1483,2023-12-25 09:26:37.315,Make decision,Make decisio,
1483,2023-12-25 09:27:44.756,notify reject,botify reject,
1483,2023-12-25 09:34:40.051,review request received,rview request received,
1483,2023-12-25 09:34:50.051,Check for completeness,check for completeness,
1483,2023-12-25 09:53:47.900,Request info,request info,
1483,2023-12-25 09:53:50.139,info received,Info received,
1483,2023-12-25 09:54:00.139,Check for completeness,check for completeness,
1483,2023-12-25 10:00:14.360,Request info,request info,
1483,2023-12-25 10:06:43.118,info received,Info received,
1483,2023-12-25 10:06:53.118,Check for completeness,check for completeness,
1483,2023-12-25 10:22:53.853,Request info,request info,
1483,2023-12-25 10:36:44.116,info received,Info received,
1483,2023-12-25 10:36:54.116,Check for completeness,check for completeness,
1483,2023-12-25 10:38:51.210,Request info,request info,
1483,2023-12-25 10:40:38.036,info received,Info received,
1483,2023-12-25 10:40:48.036,Check for completeness,check for completeness,
1483,2023-12-25 11:16:20.805,Perform checks,perform checks,
1483,2023-12-25 11:48:30.521,Make decision,Make decisio,
1483,2023-12-25 12:57:12.614,Notify accept,notify accept,
1483,2023-12-25 13:14:40.845,Deliver card,deliver card,
1483,2023-12-25 13:28:46.761,EVENT 13 END,eVENT 13 END,
1484,2023-12-25 08:16:43.359,Check for completeness,check for completeness,
1484,2023-12-25 08:16:43.359,New online application received,new online application received,
1484,2023-12-25 08:38:00.096,Request info,request info,
1484,2023-12-25 08:40:41.945,info received,Info received,
1484,2023-12-25 08:40:51.945,Check for completeness,check for completeness,
1484,2023-12-25 09:01:07.637,Request info,request info,
1484,2023-12-25 09:07:50.426,info received,Info received,
1484,2023-12-25 09:08:00.426,Check for completeness,check for completeness,
1484,2023-12-25 09:12:02.671,Perform checks,perform checks,
1484,2023-12-25 09:21:40.236,Make decision,Make decisio,
1484,2023-12-25 09:30:48.226,notify reject,botify reject,
1484,2023-12-25 09:30:54.073,review request received,rview request received,
1484,2023-12-25 09:31:04.073,Check for completeness,check for completeness,
1484,2023-12-25 09:35:04.790,Perform checks,perform checks,
1484,2023-12-25 09:40:00.653,Make decision,Make decisio,
1484,2023-12-25 09:58:03.554,notify reject,botify reject,
1484,2023-12-25 09:58:47.360,time out,Time out,
1484,2023-12-25 09:58:57.360,EVENT 13 END,eVENT 13 END,
1485,2023-12-25 08:48:58.407,Check for completeness,check for completeness,
1485,2023-12-25 08:48:58.407,New online application received,new online application received,
1485,2023-12-25 08:52:35.116,Request info,request info,
1485,2023-12-25 08:57:52.490,info received,Info received,
1485,2023-12-25 08:58:02.490,Check for completeness,check for completeness,
1485,2023-12-25 09:00:14.817,Perform checks,perform checks,
1485,2023-12-25 09:04:20.283,Make decision,Make decisio,
1485,2023-12-25 09:04:24.494,notify reject,botify reject,
1485,2023-12-25 09:05:32.823,time out,Time out,
1485,2023-12-25 09:05:42.823,EVENT 13 END,eVENT 13 END,
1487,2023-12-25 09:28:23.647,Check for completeness,check for completeness,
1487,2023-12-25 09:28:23.647,New online application received,new online application received,
1487,2023-12-25 09:40:49.398,Perform checks,perform checks,
1487,2023-12-25 10:06:59.507,Make decision,Make decisio,
1487,2023-12-25 10:13:47.299,Notify accept,notify accept,
1487,2023-12-25 10:19:56.580,Deliver card,deliver card,
1487,2023-12-25 10:50:33.362,EVENT 13 END,eVENT 13 END,
